P_NAME,P_DETECTION,P_DISCOVERY_FACILITY,P_YEAR,P_UPDATE,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,S_NAME,S_NAME_HD,S_NAME_HIP,S_TYPE,S_RA,S_DEC,S_RA_STR,S_DEC_STR,S_MAG,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,ESI,Gravitational_Retention,Habitability_Score
694,8,38,0.1904761904761898,99,0.06364988657476875,3,0.6349873843566022,0.0010367379861523911,0.008607100603751326,0.30769230769230765,0.0018996838153380047,0.6380884351371128,528,207,603,58,0.7149196998505254,0.6987549903670034,1445,567,0.2346749871155839,0.011665355401160468,0.44763729246487877,0.38095238095238093,0.14319809069212408,0.08658008658008659,0.8228861851224395,0.6028199566160521,0.5294117647058822,0.2334793362768634,0.06061651806332867,0.031037569982274422,0.003055623208611813,0.0024365551579210317,0.008717682261406727,0.007226219386808339,0.009987987999796874,0.008634981599458996,0.0001320143325257363,0.10283230359161903,0.1198432999773853,0,4,1445,567,0.014732879413871292,0.11710435113930696,0.001990960999503425,0.7543148563590412,0.0,0.0,1,0.0,39,39,34,0.36288458298634885,3.207760482974647,0.14515383319453953
875,8,33,0.1904761904761898,270,0.11743322194388955,3,0.6209700028034763,0.0009404226018525013,0.009107119248514352,0.13653846153846153,0.1727327756634407,0.4908707620474581,657,370,50,156,0.9250865554211651,0.598214274826624,3990,294,0.15096318375006898,0.014724634243698692,0.28991060025542786,0.5761904761904761,0.5202863961813842,0.5108225108225108,0.16063452949330048,0.7624728850325381,0.10859728506787314,0.32719215158515824,0.11456280901414871,0.06064906500152468,0.006195851669273944,0.0030928271425496594,0.009130101057246206,0.008460084668730425,0.009754156723618297,0.00911287400347513,0.0006356901239164256,0.15501958860971168,0.08841675214825956,0,5,3990,294,0.08033003492197105,0.27989760967217675,0.0004051279890698668,0.5860355999904445,0.0,0.0,1,0.0,61,61,86,0.32812988900829426,2.285628708173744,0.1312519556033177
883,8,40,0.904761904761898,259,0.0022389483082996516,3,0.12522194187459115,2.9189471899928816e-05,0.000801724810077664,0.7942307692307691,0.5524795703494774,0.3235195477194327,665,381,718,293,0.9384604511098125,0.7672184595560182,4026,1825,0.25948252711929265,0.010908012796408673,0.438058748403576,0.44285714285714284,0.10739856801909309,0.5367965367965368,0.5780070845525951,0.5572668112798266,0.6334841628959273,0.08409910170312397,0.009699757573524459,0.02347458134024009,0.01130715939506675,4.8738267030744e-05,0.0008732127038283174,0.0004574482373382172,0.0011460029233697848,0.0008206870368627976,0.009365493220232089,0.2975136466840796,0.29727585378809757,4,4,4026,1825,0.009074808049306113,0.09088516108853043,0.0018763285761484558,0.6420066441456012,0.0,0.0,1,0.0,44,45,47,0.5053187396299351,1.7029877543102403,0.20212749585197406
994,8,29,0.5238095238095184,13,0.03642285542800123,3,0.6536772264274366,0.004455669526094358,0.022760170718230173,0.3461538461538461,0.3465957022068531,0.4246663646816962,747,489,189,134,0.19966368417342256,0.34004861274176024,400,3536,0.3487896711326439,0.015849266173399438,0.36781609195402304,0.38095238095238093,0.08711217183770882,0.6406926406926406,0.36855074695826273,0.5062906724511932,0.6244343891402715,0.16965315285755972,0.033586802239998895,0.016369390377834237,0.0015193103031712924,0.00521164878373839,0.02312942400551409,0.018658823499101633,0.026861536289875053,0.022853480663706568,6.836241087288356e-06,0.046740851394338936,0.045807833942563624,0,4,400,3536,0.005272216728497885,0.06816118299792935,0.0008381010037991246,0.6018392639110797,0.0,0.0,0,0.0,9,12,15,0.2941794636901696,4.424583117696117,0.11767178547606785
998,8,29,0.7619047619047592,100,0.003444562125533809,3,0.16540510232688532,0.00013525059715690602,0.0022195742892107844,0.07692307692307691,0.572249161241299,0.1954554165650371,751,493,196,74,0.2046411338221968,0.370114585700432,413,3376,0.247698945617531,0.010169240025222575,0.4473180076628353,0.3999999999999999,0.10620525059665872,0.38095238095238093,0.45033112582781454,0.5550976138828635,0.6606334841628958,0.0934909539236048,0.011631093648420276,0.021685524755797166,0.008085609369969625,0.00026848849011225785,0.0022213128082131657,0.002131532339133514,0.0023076166332540466,0.0022200091537372935,0.0011529126861655502,0.18070648257125804,0.21524121506194907,2,4,413,3376,0.008867681627519122,0.08978781200892692,0.002012578638434391,0.6094325225856667,0.0,0.0,1,0.0,47,47,33,0.5433456336127901,2.0075180431486324,0.21733825344511604
967,8,29,0.0952380952380878,197,0.03254931451199053,3,0.6536772264274366,8.873435039173439e-06,0.0003017061653146389,0.0,0.5349960396422155,0.3272762117146939,726,456,197,158,0.019949219566252015,0.47159546679807274,36,3029,0.3686357031356109,0.014946141697664594,0.3336526181353768,0.30952380952380953,0.09069212410501191,0.6406926406926406,0.22993993531495457,0.4663774403470717,0.6289592760180995,0.1594158356718125,0.029983754473842744,0.014533216250358241,0.0013383331345968121,9.34436167826548e-05,0.0003016390644141086,0.00030394285684454163,0.0002994694637760937,0.00030168937060397877,0.019909996389989738,0.37295329751467027,0.35548974788648874,0,5,36,3029,0.0034429058748226796,0.05419838747800119,0.0005436815189173007,0.4646541481720197,0.0,0.0,1,0.0,20,19,85,0.23692486013949024,4.680389224733037,0.0947699440557961
421,9,15,0.8095238095238102,253,0.005727364417531291,1,0.30707410522381084,1.133641257569563e-05,0.00038950604937811246,0.0,0.5319694247499822,0.3146695006794662,323,705,718,293,0.42813113351514,0.35829794804565773,838,3423,0.5253573371090409,0.09841288665459529,0.42081736909323125,0.3666666666666667,0.10978520286396182,0.43982683982683984,0.91452333281996,0.5535791757049893,0.592760180995475,0.08948417837170822,0.010786301134763514,0.010840256523259734,0.0022216633107636752,6.179290593790608e-05,0.0003894389543708114,0.0003917425444674909,0.0003872695442809706,0.0003894892561424711,0.0316971142171252,0.4194598843375181,0.43167867774891067,2,4,838,3423,0.008725504472070243,0.0890271500885928,0.001473065532791155,0.7622959089395325,0.0,0.0,1,0.0,41,41,84,0.31519019399288434,3.722705608579486,0.12607607759715375
5289,9,59,0.952380952380949,253,0.2141388072731076,1,0.7050742921222315,1.2020648708281027e-05,0.0004712040109970203,0.4038461538461538,0.4915608961355926,0.30706644830830343,3903,74,718,29,0.5534534622083643,0.4163805340779573,1168,3232,0.348107463782542,0.045832489688246617,0.5662515964240102,0.6095238095238095,0.18257756563245822,0.5281385281385281,0.14908362852302479,0.7028199566160522,0.4796380090497736,0.4199481348316801,0.18466448114142134,0.08662818968537007,0.007827950187714256,0.00017261440501792593,0.00048234920471785137,0.0003666569194323625,0.000575751570384104,0.0004740317150781307,0.11134800707774528,0.5709744659116659,0.6344757111705024,0,3,1168,3232,0.04263445098997956,0.20258723041154322,0.008235844789567844,0.591035492820714,0.0,0.0,1,0.0,85,85,82,0.19256875741468987,2.039547510603321,0.07702750296587596
5281,9,59,0.904761904761898,273,0.0018835749416288357,0,0.11171853097841322,0.00013655709946877178,0.0020365166158738124,0.17115384615384613,0.5733438942874256,0.496532980243214,3898,705,718,189,0.25755493826465053,0.12283678275554188,504,4079,0.455338055448573,0.01600453543598614,0.24361430395913158,0.29047619047619044,0.058472553699284,0.5108225108225108,0.0628369012782997,0.38004338394793935,0.751131221719457,0.08057876320946425,0.009019740919062198,0.024247905787808957,0.0129400959850539,0.00020920165318516812,0.0020446629043263495,0.001854181092313541,0.00221885295534054,0.002038558571175829,0.0002136236961090103,0.1169373907646388,0.1243695956990985,2,5,504,4079,0.0013622421314005513,0.032445417859536606,0.0001969772848699507,0.27223863970169243,0.0,0.0,1,0.0,32,32,32,0.7048615768227269,1.5935145388131322,0.28194463072909076
281,8,29,0.4285714285714306,259,0.0016187924905589548,3,0.10092514718250631,9.36240406322285e-05,0.0014966659773754277,0.29230769230769227,0.5643606437030309,0.5020275096693264,198,705,618,219,0.7292471654371382,0.20522334728576058,1469,3947,0.37731834213690907,0.0036842318394548212,0.1452793742017881,0.24285714285714285,0.05608591885441527,0.7272727272727273,0.5376559371630987,0.31171366594360095,0.7330316742081449,0.07761360267389895,0.008465542272564875,0.02496472181066844,0.014576414518631038,0.00014287615587322473,0.0015143191948971658,0.001265739280488679,0.0017275937076021378,0.0015011131828276366,0.00019050619492743653,0.11317596279467038,0.0862623030836481,4,6,1469,3947,0.0006468976343187925,0.021061792949153973,5.900013113861556e-05,0.46870674556499087,0.0,0.0,1,0.0,5,5,1,0.734124405230602,1.5025859630119676,0.2936497620922408
585,8,29,0.2857142857142776,258,0.5564272720461148,1,0.5789178581440986,0.007468771960645473,0.03370973154931201,0.22115384615384615,0.547826954903438,0.9340395135719015,451,104,506,86,0.5976413651035005,0.40355858490499974,1256,3261,0.2985544026251339,0.015715141067100154,0.44763729246487877,0.44285714285714284,0.10381861575178997,0.7272727272727273,0.13522254735869396,0.5509761388286335,0.6425339366515836,0.7591104665831842,0.582485462155493,0.33351463445469515,0.0369303318764329,0.019777029668387267,0.03393281909450799,0.029830994754189016,0.03758848570082465,0.03376574706712658,4.964211382240576e-06,0.0429902895832156,0.09720413913387832,0,4,1256,3261,0.008487041356253002,0.08773733372180552,0.0020810478387632736,0.4791231240458,0.0,0.0,0,0.0,85,85,82,0.3029503286667917,0.947561662852591,0.12118013146671669
714,8,17,0.4761904761904674,0,0.08758421038048674,3,0.6256424633211848,3.3152849963869277e-05,0.0008949486252029737,0.03846153846153846,0.5517068176110351,0.7317328129899996,539,219,619,60,0.7314571348708122,0.5381744495601809,1471,121,0.3196408116282863,0.02025196545201057,0.4832375478927204,0.47619047619047616,0.11217183770883055,0.5714285714285714,0.09517942399507161,0.5626898047722344,0.7058823529411762,0.2790732550900043,0.08474380551594432,0.044337992495397154,0.004471230052063041,0.00031654061751214995,0.0008950680117643255,0.0008785392681221439,0.0009113580557116257,0.0008949784523670019,0.007319689688093893,0.2894356317407094,0.31543850423567693,0,4,1471,121,0.009613979181169026,0.09368445015410398,0.003123491010993112,0.4453253791046598,0.0,0.0,1,0.0,58,58,67,0.2659307661794912,2.6758083204998626,0.10637230647179648
834,8,33,0.3333333333333286,93,0.12394549705929528,3,0.6162975422857676,0.0016040461837869067,0.013225916898596219,0.16730769230769227,0.45614306229031043,0.5357329523676784,629,333,16,118,0.8797623947880108,0.5271561957188367,3923,92,0.1854351211507225,0.020045643609605406,0.3010855683269477,0.6047619047619046,0.5656324582338902,0.39826839826839827,0.22993993531495457,0.7687635574837312,0.10407239819004532,0.33793392995852073,0.12183013107166668,0.06502800806592651,0.006700275103675824,0.004424500191223799,0.01327604491308384,0.01207422829667996,0.014377610654034664,0.013238480451327335,0.00032345351877228606,0.13019468475264528,0.0379248400801328,0,4,3923,92,0.08587891528087255,0.2895694906449275,0.00046498306293452654,0.6669262975350869,0.0,0.0,1,0.0,34,34,44,0.3460303630046045,2.2002851893604856,0.1384121452018418
830,8,40,0.904761904761898,259,0.010533556151245611,3,0.3326791888608541,0.0002633616214139295,0.0035730145869845996,0.7173076923076922,0.5702400041213482,0.9363610230321614,626,328,17,90,0.8816483429057377,0.028757781208588074,3926,4154,0.21606933211280235,0.006078756920300124,0.43103767560664125,0.4380952380952381,0.0883054892601432,0.26147186147186147,0.1221315262590482,0.5197396963123645,0.687782805429864,0.12213113323075027,0.01857274089101681,0.017611449383064436,0.00332878424858723,0.0003977416319162624,0.0038240967484113497,0.002228603538171474,0.004917431651705284,0.003638855304039328,0.0003333515709043612,0.12768911112139208,0.16656906697314486,2,4,3926,4154,0.0060850224880396415,0.07357279318193309,0.001733551875849217,0.46041320115796197,0.0,0.0,1,0.0,57,57,53,0.4562323750351665,3.0804731063302757,0.18249295001406662
831,8,29,0.0,18,0.10618922637865415,3,0.6209700028034763,0.0012333377953139793,0.011022444904725261,0.12115384615384614,0.40852539458686743,0.9995992891738388,627,330,138,48,0.13312533821688977,0.49812399201302043,254,2935,0.09720710512753242,0.0055634874263136265,0.4936143039591316,0.5904761904761905,0.19331742243436753,0.7619047619047619,0.18373633143385182,0.6637744034707159,0.588235294117647,0.31026895457492615,0.10356567547760524,0.054756279656824135,0.005585151765543809,0.0036218991604943115,0.011044326800923663,0.010327895899808828,0.011716997017577035,0.011027922562880743,0.00015234660162731332,0.10719533497764533,0.1594776177529574,0,3,254,2935,0.028159973378328196,0.16373713308178117,0.003727771463779726,0.6177051759769467,0.0,0.0,1,0.0,20,19,85,0.3628488300246579,2.403583171422714,0.14513953200986315
832,8,29,0.7619047619047592,100,0.0028348015068209286,3,0.1457807681525091,3.111064629346667e-05,0.0007881649824230735,0.6923076923076922,0.5626895659061493,0.04412174640231367,628,332,135,121,0.1295508110379242,0.08511563387740018,249,4117,0.3035159106258756,0.011148147933889078,0.3828224776500639,0.36190476190476184,0.0883054892601432,0.5627705627705628,0.30078546126597877,0.506941431670282,0.6425339366515836,0.08919993031720899,0.010727547392673323,0.02253144199542994,0.00944567286337047,6.071128118676034e-05,0.0008415873699135558,0.0004932376273798886,0.0010830936571933657,0.0008021266580283984,0.005536225800027047,0.2626858705760336,0.23740410783281865,2,4,249,4117,0.0053089321309461165,0.0684142359631225,0.0009719382650069174,0.5787213603058616,0.0,0.0,1,0.0,42,42,46,0.5016233452154901,1.8603382267480653,0.20064933808619606
1012,8,63,0.1428571428571388,89,0.025494986596973794,3,0.5695729371086814,4.791529942946036e-05,0.0012407242303950317,0.7673076923076922,0.5443334685650627,0.5847329175232586,759,502,200,89,0.21324815339206366,0.34946372256087144,433,3471,0.2824295016227232,0.02504101561370118,0.4532247765006386,0.5999999999999999,0.21360381861575178,0.8311688311688311,0.27845371939011243,0.6767895878524948,0.5113122171945701,0.14996787682865892,0.026838169637485955,0.014921782657451364,0.0016011951583191208,0.0001629875734423538,0.0013423877723551653,0.000733032473070412,0.0017484182595149354,0.0012675781148849628,0.014257467489992084,0.33178137151018783,0.32975698566438755,0,4,433,3471,0.03233561176570089,0.17580360809661838,0.002422287435525334,0.70065216321865,0.0,0.0,1,0.0,47,47,33,0.26378254043258414,4.321849291308568,0.10551301617303366
3588,9,27,0.5238095238095184,106,0.0018811358991539843,0,0.11167180637323615,9.705522327737125e-05,0.0017000633921942854,0.0,0.567870229056791,0.5752813686888045,2677,705,718,293,0.7956175548291358,0.7529121707833855,2190,1386,0.761525117944348,0.19996905027739045,0.32742656449553004,0.32380952380952377,0.06682577565632457,0.47619047619047616,0.08362852302479594,0.41084598698481567,0.7375565610859729,0.08053362174845836,0.009011177342164283,0.024234105542002143,0.012937752717015194,0.00018617119574451048,0.001699996385153102,0.0017022969550864937,0.0016978298193074343,0.0017000466209757179,0.00042041975099024417,0.1395105356942067,0.12602949499030575,2,5,2190,1386,0.0018985912483320696,0.03909225160287511,0.0005144863628334713,0.33160609090429255,0.0,0.0,1,0.0,51,51,49,0.6719661597062966,1.5936567967588375,0.26878646388251864
3609,9,27,0.5238095238095184,89,0.011820233984173933,1,0.1196149892533408,0.0001026158914408978,0.0018017620996037143,0.0,0.5764027072104272,0.5632469772465939,2684,705,718,293,0.7867157428853063,0.7883107288249526,1871,2431,0.6716598042809131,0.19924968616402772,0.40277777777777785,0.4095238095238095,0.0883054892601432,0.44155844155844154,0.14523332819959955,0.5171366594360087,0.6696832579185519,0.22058963225789585,0.05452370310024482,0.13831103229731334,0.06818299955188721,0.0003420502765342589,0.0018016950993886651,0.0018039954349586356,0.0017995287542551682,0.0018017453300936627,0.0011595022340182442,0.18102589177048,0.17182113532469215,2,4,1871,2431,0.0059185196780467235,0.07249502188106322,0.0012513659144131354,0.4686232287133297,0.0,0.0,1,0.0,33,33,24,0.6079263917488724,0.6981551976325281,0.24317055669954898
